begin;open;close;high;low;value;quantity;end
2020-06-16;4009.0;3950.0;4043.5;3945.0;1631188678.0;409565;2020-06-16 23:59:59
2020-06-17;3970.0;3945.0;3990.0;3904.0;2141727187.0;542800;2020-06-17 23:59:59
2020-06-18;3805.0;3820.0;3847.0;3791.0;2791672238.5;729209;2020-06-18 23:59:59
2020-06-19;3849.5;3980.0;3980.0;3832.0;3403208581.0;867885;2020-06-19 23:59:59
2020-06-22;3958.5;4076.0;4086.0;3907.0;2625891666.5;655914;2020-06-22 23:59:59
2020-06-23;4080.5;4115.0;4204.5;4080.5;2970988423.0;715847;2020-06-23 23:59:59
2020-06-25;4093.5;4140.5;4167.0;4066.0;3586828220.0;872217;2020-06-25 23:59:59
2020-06-26;4145.0;4180.5;4224.0;4134.5;2340835190.0;559088;2020-06-26 23:59:59
2020-06-29;4184.0;4156.5;4208.5;4114.0;1381481714.5;332606;2020-06-29 23:59:59
2020-06-30;4157.0;4035.0;4174.5;4020.5;1794595223.0;439531;2020-06-30 23:59:59
2020-07-02;4052.0;4202.0;4218.0;4047.0;2143881245.0;514315;2020-07-02 23:59:59
2020-07-03;4202.5;4222.0;4234.5;4179.0;1208144933.0;287399;2020-07-03 23:59:59
2020-07-06;4235.5;4332.0;4374.0;4235.5;2132548622.5;495167;2020-07-06 23:59:59
2020-07-07;4325.0;4242.0;4334.0;4235.5;2569351958.5;599558;2020-07-07 23:59:59
2020-07-08;4240.0;4225.0;4276.5;4184.0;1534781628.5;364115;2020-07-08 23:59:59
2020-07-09;4240.0;4337.0;4385.0;4224.0;2920235191.0;675565;2020-07-09 23:59:59
2020-07-10;4320.5;4307.0;4377.0;4272.5;2248290511.5;519800;2020-07-10 23:59:59
2020-07-13;4315.5;4291.0;4357.5;4274.0;1418956600.5;328363;2020-07-13 23:59:59
2020-07-14;4305.0;4259.5;4307.0;4125.0;1699255985.0;403844;2020-07-14 23:59:59
2020-07-15;4265.0;4298.0;4333.0;4237.5;1196056813.0;278972;2020-07-15 23:59:59
