begin;open;close;high;low;value;quantity;end
2020-06-25;3432.2;3499.0;3509.2;3383.0;4463727469.0;1294164;2020-06-25 23:59:59
2020-06-26;3476.2;3430.0;3519.4;3417.0;2118443296.4;611209;2020-06-26 23:59:59
2020-06-29;3431.2;3467.0;3483.2;3380.2;1920744557.6;560922;2020-06-29 23:59:59
2020-06-30;3467.6;3545.6;3564.6;3423.0;2200092557.6;632234;2020-06-30 23:59:59
2020-07-02;3524.0;3548.6;3588.0;3502.0;1560910612.6;439277;2020-07-02 23:59:59
2020-07-03;3560.4;3549.6;3575.0;3513.0;973238752.8;274349;2020-07-03 23:59:59
2020-07-06;3572.8;3639.0;3710.0;3555.6;2232002203.0;612441;2020-07-06 23:59:59
2020-07-07;3643.0;3598.8;3664.2;3572.0;2213073489.6;612278;2020-07-07 23:59:59
2020-07-08;3595.4;3581.8;3636.0;3553.0;2052505457.6;572037;2020-07-08 23:59:59
2020-07-09;3590.0;3637.8;3658.0;3575.4;1789359740.6;495768;2020-07-09 23:59:59
2020-07-10;3629.6;3633.0;3684.8;3590.6;1831480541.2;502621;2020-07-10 23:59:59
2020-07-13;3637.0;3678.0;3719.6;3635.0;1703567496.2;463290;2020-07-13 23:59:59
2020-07-14;3670.2;3772.0;3789.0;3581.2;2682270352.4;733774;2020-07-14 23:59:59
2020-07-15;3762.0;3882.8;3896.4;3762.0;3139359369.2;818255;2020-07-15 23:59:59
2020-07-16;3844.8;3824.0;3882.8;3807.0;1927349450.8;502440;2020-07-16 23:59:59
2020-07-17;3824.0;3950.0;3966.0;3824.0;2495725115.4;638346;2020-07-17 23:59:59
2020-07-20;3957.0;4029.0;4029.4;3901.0;2326200287.4;587623;2020-07-20 23:59:59
2020-07-21;4015.0;3964.0;4202.0;3921.2;4169380590.8;1031334;2020-07-21 23:59:59
2020-07-22;3965.0;4010.0;4026.6;3910.6;2797343079.8;704547;2020-07-22 23:59:59
2020-07-23;4020.0;4002.8;4069.6;3952.2;2319989398.2;577281;2020-07-23 23:59:59
2020-07-24;3982.0;4017.2;4045.0;3931.0;1956989896.2;489641;2020-07-24 23:59:59
2020-07-27;4035.0;4123.0;4155.0;4012.0;2179411364.0;534471;2020-07-27 23:59:59
2020-07-28;4194.0;4114.4;4198.8;3971.8;5292024008.8;1297648;2020-07-28 23:59:59
2020-07-29;4131.0;4187.8;4222.0;4121.6;2271949022.8;544793;2020-07-29 23:59:59
2020-07-30;4182.2;4191.0;4196.8;4104.4;2275794338.2;548725;2020-07-30 23:59:59
2020-07-31;4213.0;4257.0;4267.6;4180.2;3422788785.4;810848;2020-07-31 23:59:59
2020-08-03;4261.2;4288.6;4328.8;4242.6;2348209067.2;546607;2020-08-03 23:59:59
2020-08-04;4304.0;4312.0;4348.8;4280.2;1482967333.0;343978;2020-08-04 23:59:59
2020-08-05;4333.2;4340.2;4355.0;4310.0;2205020877.8;508679;2020-08-05 23:59:59
2020-08-06;4335.0;4413.8;4417.6;4330.2;1890057845.2;431272;2020-08-06 23:59:59
2020-08-07;4394.0;4360.0;4443.6;4321.0;2485754108.6;565762;2020-08-07 23:59:59
2020-08-10;4381.0;4205.0;4396.0;4173.8;3613608497.2;846701;2020-08-10 23:59:59
2020-08-11;4228.2;4185.8;4329.0;4135.2;5590493998.2;1318614;2020-08-11 23:59:59
2020-08-12;4208.2;4288.8;4330.0;4182.0;5206608560.4;1221420;2020-08-12 23:59:59
2020-08-13;4411.0;4366.0;4554.2;4317.4;16661870108.6;3736375;2020-08-13 23:59:59
2020-08-14;4406.6;4389.6;4459.8;4370.4;9689458279.2;2195788;2020-08-14 23:59:59
2020-08-17;4409.8;4500.0;4534.6;4406.0;11367304985.8;2533222;2020-08-17 23:59:59
2020-08-18;4491.6;4503.0;4548.0;4464.4;8908341962.0;1978565;2020-08-18 23:59:59
2020-08-19;4513.0;4620.0;4624.4;4505.4;8955150291.0;1961791;2020-08-19 23:59:59
2020-08-20;4594.8;4700.0;4760.0;4586.0;13994978309.8;2994516;2020-08-20 23:59:59
2020-08-21;4725.0;4772.0;4823.8;4717.6;12067881492.0;2526075;2020-08-21 23:59:59
2020-08-24;4800.0;4913.4;4920.0;4770.2;11162543289.2;2314473;2020-08-24 23:59:59
2020-08-25;4920.0;5055.0;5078.2;4890.6;13004362423.4;2619632;2020-08-25 23:59:59
2020-08-26;5060.4;4973.6;5135.8;4816.4;18929695913.0;3776836;2020-08-26 23:59:59
2020-08-27;4993.6;4842.8;5022.8;4791.0;12787807399.6;2606600;2020-08-27 23:59:59
2020-08-28;4870.2;4845.0;4928.2;4761.0;11800110056.6;2432083;2020-08-28 23:59:59
2020-08-31;4890.6;5089.4;5165.0;4881.0;116391184142.6;22765694;2020-08-31 23:59:59
