begin;open;close;high;low;value;quantity;end
2020-04-29;194.46;195.8;195.8;192.86;13579539158.7;69842140;2020-04-29 23:59:59
2020-04-30;196.51;197.25;199.7;195.46;17208241261.6;87198650;2020-04-30 23:59:59
2020-05-04;195.68;193.69;195.68;193.26;10956456919.7;56398200;2020-05-04 23:59:59
2020-05-05;195.51;194.75;196.46;194.0;6913652876.1;35439260;2020-05-05 23:59:59
2020-05-06;195.0;195.7;197.23;194.3;9707394359.8;49561410;2020-05-06 23:59:59
2020-05-07;196.0;195.51;198.15;195.06;11343545876.3;57728990;2020-05-07 23:59:59
2020-05-08;196.0;196.02;196.25;194.6;6617841364.8;33836340;2020-05-08 23:59:59
2020-05-12;193.3;191.4;198.0;191.2;13070048549.5;67656880;2020-05-12 23:59:59
2020-05-13;190.05;187.31;190.6;186.66;11961690830.5;63466110;2020-05-13 23:59:59
2020-05-14;186.5;183.81;188.2;183.5;14231605183.4;76682120;2020-05-14 23:59:59
2020-05-15;186.13;183.85;186.78;183.33;11679302654.5;63148140;2020-05-15 23:59:59
2020-05-18;186.33;188.93;190.0;185.4;14534902238.5;77545890;2020-05-18 23:59:59
2020-05-19;190.37;189.0;192.55;186.8;19951575701.7;105324020;2020-05-19 23:59:59
2020-05-20;188.49;193.98;193.98;186.6;17813722381.1;93343040;2020-05-20 23:59:59
2020-05-21;194.0;192.4;196.31;191.5;15420063130.0;79541950;2020-05-21 23:59:59
2020-05-22;190.97;188.9;191.25;188.6;10819219615.2;57013570;2020-05-22 23:59:59
2020-05-25;189.62;191.0;191.31;188.8;4393812737.8;23140090;2020-05-25 23:59:59
2020-05-26;193.0;194.0;196.1;192.11;15409981368.9;79312200;2020-05-26 23:59:59
2020-05-27;194.0;198.51;198.97;193.32;22860566656.3;116074210;2020-05-27 23:59:59
2020-05-28;199.31;205.0;205.0;198.4;23677007418.1;117179670;2020-05-28 23:59:59
2020-05-29;204.11;200.5;204.4;199.17;21465081835.5;106653140;2020-05-29 23:59:59
2020-06-01;203.1;203.66;205.93;201.81;13373648341.9;65650670;2020-06-01 23:59:59
2020-06-02;204.67;212.0;212.0;204.0;24294100965.5;116868310;2020-06-02 23:59:59
2020-06-03;214.0;221.5;221.92;213.51;31549092543.7;145043730;2020-06-03 23:59:59
2020-06-04;220.67;213.1;221.0;212.55;26485488602.2;122494020;2020-06-04 23:59:59
2020-06-05;215.13;219.1;219.93;213.6;19225352020.3;88658860;2020-06-05 23:59:59
2020-06-08;219.8;220.3;223.15;217.45;19572072820.0;88826700;2020-06-08 23:59:59
2020-06-09;221.13;217.23;221.88;215.44;15045754084.5;69166250;2020-06-09 23:59:59
2020-06-10;217.0;212.53;217.58;211.82;19662728515.9;91895460;2020-06-10 23:59:59
2020-06-11;208.91;208.35;209.24;206.01;14524836992.8;70033060;2020-06-11 23:59:59
2020-06-15;205.07;207.32;207.85;202.3;15576360955.0;75996510;2020-06-15 23:59:59
2020-06-16;210.28;207.76;212.19;207.52;13980584331.2;66559110;2020-06-16 23:59:59
2020-06-17;208.52;208.14;210.35;206.94;11802788689.2;56578870;2020-06-17 23:59:59
2020-06-18;207.8;203.77;208.1;202.72;14802264834.6;72275760;2020-06-18 23:59:59
2020-06-19;205.44;207.0;209.2;204.55;15554563362.6;75045510;2020-06-19 23:59:59
2020-06-22;206.7;206.4;207.95;204.28;12074076979.8;58664110;2020-06-22 23:59:59
2020-06-23;207.7;207.3;209.74;206.43;11137767479.7;53487940;2020-06-23 23:59:59
2020-06-25;201.0;206.92;207.0;200.75;14541271980.8;71495220;2020-06-25 23:59:59
